"Time Series Data"
"DBKEY","STATION","TYPE","UNITS","FQ","STAT","STRATA","OPNUM","RCDR","AGENCY","START","END","CNTY","LAT","LONG","SEC","TWP","RNG","ALTERNATE ID"
"91472","S29_S","FLOW","cfs","DA","MEAN","0","","DRV","WMD","1985","2025","DAD","255544","800905","16","52","42","S29-S-Q",
 
"Station","DBKEY","Daily Date","Data Value","Qualifier","Revision Date"
"S29_S","91472","21-OCT-2012","587.47","E","14-JUN-2017"
"S29_S","91472","22-OCT-2012","617.08","E","14-JUN-2017"
"S29_S","91472","23-OCT-2012","507.70","E","14-JUN-2017"
"S29_S","91472","24-OCT-2012","524.87","E","14-JUN-2017"
"S29_S","91472","25-OCT-2012","681.28","E","14-JUN-2017"
"S29_S","91472","26-OCT-2012","595.36","E","14-JUN-2017"
"S29_S","91472","27-OCT-2012","573.11","E","14-JUN-2017"
"S29_S","91472","28-OCT-2012","474.03","E","14-JUN-2017"
"S29_S","91472","29-OCT-2012","496.64","E","14-JUN-2017"
"S29_S","91472","30-OCT-2012","602.84","E","14-JUN-2017"
"S29_S","91472","31-OCT-2012","651.64","E","14-JUN-2017"
"S29_S","91472","01-NOV-2012","622.94","E","14-JUN-2017"
"S29_S","91472","02-NOV-2012","666.10","E","14-JUN-2017"
"S29_S","91472","03-NOV-2012","654.60","E","14-JUN-2017"
"S29_S","91472","04-NOV-2012","644.44","E","14-JUN-2017"
"S29_S","91472","05-NOV-2012","624.26","E","14-JUN-2017"
"S29_S","91472","06-NOV-2012","570.59","E","14-JUN-2017"
"S29_S","91472","07-NOV-2012","575.95","E","14-JUN-2017"
"S29_S","91472","08-NOV-2012","518.02","E","14-JUN-2017"
"S29_S","91472","09-NOV-2012","227.27","E","14-JUN-2017"
"S29_S","91472","10-NOV-2012","243.87","E","14-JUN-2017"
"S29_S","91472","11-NOV-2012","200.48","E","14-JUN-2017"
"S29_S","91472","12-NOV-2012","292.96","E","14-JUN-2017"
"S29_S","91472","13-NOV-2012","296.38","E","14-JUN-2017"
"S29_S","91472","14-NOV-2012","301.05","E","14-JUN-2017"
"S29_S","91472","15-NOV-2012","0","E","14-JUN-2017"
"S29_S","91472","16-NOV-2012","0","E","14-JUN-2017"
"S29_S","91472","17-NOV-2012","0","E","14-JUN-2017"
"S29_S","91472","18-NOV-2012","0","E","14-JUN-2017"
"S29_S","91472","19-NOV-2012","125.37","E","14-JUN-2017"
"S29_S","91472","20-NOV-2012","4.96","E","14-JUN-2017"
"S29_S","91472","21-NOV-2012","0","E","14-JUN-2017"
"S29_S","91472","22-NOV-2012","0","E","14-JUN-2017"
"S29_S","91472","23-NOV-2012","0","E","14-JUN-2017"
"S29_S","91472","24-NOV-2012","0","E","14-JUN-2017"
"S29_S","91472","25-NOV-2012","0","E","14-JUN-2017"
"S29_S","91472","26-NOV-2012","0","E","14-JUN-2017"
"S29_S","91472","27-NOV-2012","0","E","14-JUN-2017"
"S29_S","91472","28-NOV-2012","0","E","14-JUN-2017"
"S29_S","91472","29-NOV-2012","0","E","14-JUN-2017"
"S29_S","91472","30-NOV-2012","0","E","14-JUN-2017"
"S29_S","91472","01-DEC-2012","0","E","14-JUN-2017"
"S29_S","91472","02-DEC-2012","0","E","14-JUN-2017"
"S29_S","91472","03-DEC-2012","19.81","E","14-JUN-2017"
"S29_S","91472","04-DEC-2012","46.73","E","14-JUN-2017"
"S29_S","91472","05-DEC-2012","4.67","E","14-JUN-2017"
"S29_S","91472","06-DEC-2012","425.77","E","14-JUN-2017"
"S29_S","91472","07-DEC-2012","57.21","E","14-JUN-2017"
"S29_S","91472","08-DEC-2012","0","E","14-JUN-2017"
"S29_S","91472","09-DEC-2012","0","E","14-JUN-2017"
"S29_S","91472","10-DEC-2012","5.52","E","14-JUN-2017"
"S29_S","91472","11-DEC-2012","0","E","14-JUN-2017"
"S29_S","91472","12-DEC-2012","50.69","E","14-JUN-2017"
"S29_S","91472","13-DEC-2012","1.33","E","14-JUN-2017"
"S29_S","91472","14-DEC-2012","0","E","14-JUN-2017"
"S29_S","91472","15-DEC-2012","0","E","14-JUN-2017"
"S29_S","91472","16-DEC-2012","0","E","14-JUN-2017"
"S29_S","91472","17-DEC-2012","0","E","14-JUN-2017"
"S29_S","91472","18-DEC-2012","0","E","14-JUN-2017"
"S29_S","91472","19-DEC-2012","0","E","14-JUN-2017"
"S29_S","91472","20-DEC-2012","0","E","14-JUN-2017"
"S29_S","91472","21-DEC-2012","0","E","14-JUN-2017"
"S29_S","91472","22-DEC-2012","0","E","14-JUN-2017"
"S29_S","91472","23-DEC-2012","0","E","14-JUN-2017"
"S29_S","91472","24-DEC-2012","0","E","14-JUN-2017"
"S29_S","91472","25-DEC-2012","0","E","14-JUN-2017"
"S29_S","91472","26-DEC-2012","0","E","14-JUN-2017"
"S29_S","91472","27-DEC-2012","0","E","14-JUN-2017"
"S29_S","91472","28-DEC-2012","0","E","14-JUN-2017"
"S29_S","91472","29-DEC-2012","0","E","14-JUN-2017"
"S29_S","91472","30-DEC-2012","0","E","14-JUN-2017"
"S29_S","91472","31-DEC-2012","0","E","14-JUN-2017"
"S29_S","91472","01-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","02-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","03-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","04-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","05-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","06-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","07-JAN-2013","13.09","E","14-JUN-2017"
"S29_S","91472","08-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","09-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","10-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","11-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","12-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","13-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","14-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","15-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","16-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","17-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","18-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","19-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","20-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","21-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","22-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","23-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","24-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","25-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","26-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","27-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","28-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","29-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","30-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","31-JAN-2013","0","E","14-JUN-2017"
"S29_S","91472","01-FEB-2013","0","E","14-JUN-2017"
"S29_S","91472","02-FEB-2013","0","E","14-JUN-2017"
"S29_S","91472","03-FEB-2013","0","E","14-JUN-2017"
"S29_S","91472","04-FEB-2013","0","E","14-JUN-2017"
"S29_S","91472","05-FEB-2013","0","E","14-JUN-2017"
"S29_S","91472","06-FEB-2013","4.56","E","14-JUN-2017"
"S29_S","91472","07-FEB-2013","0","E","14-JUN-2017"
"S29_S","91472","08-FEB-2013","0","E","14-JUN-2017"
"S29_S","91472","09-FEB-2013","0","E","14-JUN-2017"
"S29_S","91472","10-FEB-2013","0","E","14-JUN-2017"
"S29_S","91472","11-FEB-2013",".13","E","14-JUN-2017"
"S29_S","91472","12-FEB-2013","1214.54","E","14-JUN-2017"
"S29_S","91472","13-FEB-2013","394.16","E","14-JUN-2017"
"S29_S","91472","14-FEB-2013","389.17","E","14-JUN-2017"
"S29_S","91472","15-FEB-2013","131.49","E","14-JUN-2017"
"S29_S","91472","16-FEB-2013","148.88","E","14-JUN-2017"
"S29_S","91472","17-FEB-2013","0","E","14-JUN-2017"
"S29_S","91472","18-FEB-2013","0","E","14-JUN-2017"
"S29_S","91472","19-FEB-2013","0","E","14-JUN-2017"
"S29_S","91472","20-FEB-2013","0","E","14-JUN-2017"
"S29_S","91472","21-FEB-2013","0","E","14-JUN-2017"
"S29_S","91472","22-FEB-2013","0","E","14-JUN-2017"
"S29_S","91472","23-FEB-2013","0","E","14-JUN-2017"
"S29_S","91472","24-FEB-2013","0","E","14-JUN-2017"
"S29_S","91472","25-FEB-2013","0","E","14-JUN-2017"
"S29_S","91472","26-FEB-2013","0","E","14-JUN-2017"
"S29_S","91472","27-FEB-2013","0","E","14-JUN-2017"
"S29_S","91472","28-FEB-2013","0","E","14-JUN-2017"
"S29_S","91472","01-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","02-MAR-2013","85.68","E","14-JUN-2017"
"S29_S","91472","03-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","04-MAR-2013","3.29","E","14-JUN-2017"
"S29_S","91472","05-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","06-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","07-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","08-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","09-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","10-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","11-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","12-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","13-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","14-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","15-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","16-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","17-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","18-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","19-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","20-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","21-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","22-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","23-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","24-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","25-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","26-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","27-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","28-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","29-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","30-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","31-MAR-2013","0","E","14-JUN-2017"
"S29_S","91472","01-APR-2013","0","E","14-JUN-2017"
"S29_S","91472","02-APR-2013","0","E","14-JUN-2017"
"S29_S","91472","03-APR-2013","0","E","14-JUN-2017"
"S29_S","91472","04-APR-2013","0","E","14-JUN-2017"
"S29_S","91472","05-APR-2013","116.89","E","14-JUN-2017"
"S29_S","91472","06-APR-2013","0","E","14-JUN-2017"
"S29_S","91472","07-APR-2013","0","E","14-JUN-2017"
"S29_S","91472","08-APR-2013","115.94","E","14-JUN-2017"
"S29_S","91472","09-APR-2013","2.97","E","14-JUN-2017"
"S29_S","91472","10-APR-2013","0","E","14-JUN-2017"
"S29_S","91472","11-APR-2013","0","E","14-JUN-2017"
"S29_S","91472","12-APR-2013","0","E","14-JUN-2017"
"S29_S","91472","13-APR-2013","262.66","E","14-JUN-2017"
"S29_S","91472","14-APR-2013","186.90","E","14-JUN-2017"
"S29_S","91472","15-APR-2013","","M","14-JUN-2017"
"S29_S","91472","16-APR-2013","11.00","","14-JUN-2017"
"S29_S","91472","17-APR-2013","3.66","","14-JUN-2017"
"S29_S","91472","18-APR-2013","0","","14-JUN-2017"
"S29_S","91472","19-APR-2013","0","","14-JUN-2017"
"S29_S","91472","20-APR-2013","359.14","","14-JUN-2017"
"S29_S","91472","21-APR-2013","505.30","","14-JUN-2017"
"S29_S","91472","22-APR-2013","324.39","","14-JUN-2017"
"S29_S","91472","23-APR-2013","179.89","","14-JUN-2017"
"S29_S","91472","24-APR-2013","17.71","E","14-JUN-2017"
"S29_S","91472","25-APR-2013","0","E","14-JUN-2017"
"S29_S","91472","26-APR-2013","0","E","14-JUN-2017"
"S29_S","91472","27-APR-2013","0","E","14-JUN-2017"
"S29_S","91472","28-APR-2013","0","E","14-JUN-2017"
"S29_S","91472","29-APR-2013","0","E","14-JUN-2017"
"S29_S","91472","30-APR-2013","0","E","14-JUN-2017"
"S29_S","91472","01-MAY-2013","0","E","14-JUN-2017"
"S29_S","91472","02-MAY-2013","0","E","14-JUN-2017"
"S29_S","91472","03-MAY-2013","0","E","14-JUN-2017"
"S29_S","91472","04-MAY-2013","0","E","14-JUN-2017"
"S29_S","91472","05-MAY-2013","0","E","14-JUN-2017"
"S29_S","91472","06-MAY-2013","0","E","14-JUN-2017"
"S29_S","91472","07-MAY-2013","0","E","14-JUN-2017"
"S29_S","91472","08-MAY-2013","144.17","E","11-DEC-2019"
"S29_S","91472","09-MAY-2013","0","","14-JUN-2017"
"S29_S","91472","10-MAY-2013","0","","14-JUN-2017"
"S29_S","91472","11-MAY-2013","0","","14-JUN-2017"
"S29_S","91472","12-MAY-2013","0","","14-JUN-2017"
"S29_S","91472","13-MAY-2013","0","","14-JUN-2017"
"S29_S","91472","14-MAY-2013","0","","14-JUN-2017"
"S29_S","91472","15-MAY-2013","0","","14-JUN-2017"
"S29_S","91472","16-MAY-2013","0","","14-JUN-2017"
"S29_S","91472","17-MAY-2013","0","","14-JUN-2017"
"S29_S","91472","18-MAY-2013","0","","14-JUN-2017"
"S29_S","91472","19-MAY-2013","0","","14-JUN-2017"
"S29_S","91472","20-MAY-2013","477.55","","11-DEC-2019"
"S29_S","91472","21-MAY-2013","1232.18","","11-DEC-2019"
"S29_S","91472","22-MAY-2013","927.47","","11-DEC-2019"
"S29_S","91472","23-MAY-2013","690.60","","11-DEC-2019"
"S29_S","91472","24-MAY-2013","419.94","","11-DEC-2019"
"S29_S","91472","25-MAY-2013","422.02","","11-DEC-2019"
"S29_S","91472","26-MAY-2013","170.50","","11-DEC-2019"
"S29_S","91472","27-MAY-2013","100.77","","11-DEC-2019"
"S29_S","91472","28-MAY-2013","286.37","","11-DEC-2019"
"S29_S","91472","29-MAY-2013","921.61","","11-DEC-2019"
"S29_S","91472","30-MAY-2013","757.24","","11-DEC-2019"
"S29_S","91472","31-MAY-2013","790.95","","11-DEC-2019"
"S29_S","91472","01-JUN-2013","590.02","","11-DEC-2019"
"S29_S","91472","02-JUN-2013","906.58","","11-DEC-2019"
"S29_S","91472","03-JUN-2013","928.59","","11-DEC-2019"
"S29_S","91472","04-JUN-2013","908.48","","11-DEC-2019"
"S29_S","91472","05-JUN-2013","756.67","","11-DEC-2019"
"S29_S","91472","06-JUN-2013","686.72","","11-DEC-2019"
"S29_S","91472","07-JUN-2013","1152.90","","11-DEC-2019"
"S29_S","91472","08-JUN-2013","1451.71","","11-DEC-2019"
"S29_S","91472","09-JUN-2013","1060.44","","11-DEC-2019"
"S29_S","91472","10-JUN-2013","890.85","","11-DEC-2019"
"S29_S","91472","11-JUN-2013","771.27","E","11-DEC-2019"
"S29_S","91472","12-JUN-2013","823.15","","11-DEC-2019"
"S29_S","91472","13-JUN-2013","856.34","","11-DEC-2019"
"S29_S","91472","14-JUN-2013","771.49","","11-DEC-2019"
"S29_S","91472","15-JUN-2013","640.51","","11-DEC-2019"
"S29_S","91472","16-JUN-2013","623.17","","11-DEC-2019"
"S29_S","91472","17-JUN-2013","533.91","","11-DEC-2019"
"S29_S","91472","18-JUN-2013","511.90","","11-DEC-2019"
"S29_S","91472","19-JUN-2013","486.37","","11-DEC-2019"
"S29_S","91472","20-JUN-2013","440.99","","11-DEC-2019"
"S29_S","91472","21-JUN-2013","359.60","","11-DEC-2019"
"S29_S","91472","22-JUN-2013","360.75","","11-DEC-2019"
"S29_S","91472","23-JUN-2013","330.98","","11-DEC-2019"
"S29_S","91472","24-JUN-2013","347.05","","11-DEC-2019"
"S29_S","91472","25-JUN-2013","305.34","","11-DEC-2019"
"S29_S","91472","26-JUN-2013","309.28","","11-DEC-2019"
"S29_S","91472","27-JUN-2013","318.32","","11-DEC-2019"
"S29_S","91472","28-JUN-2013","457.56","","11-DEC-2019"
"S29_S","91472","29-JUN-2013","511.41","","11-DEC-2019"
"S29_S","91472","30-JUN-2013","499.57","","11-DEC-2019"
"S29_S","91472","01-JUL-2013","327.44","","11-DEC-2019"
"S29_S","91472","02-JUL-2013","373.13","","11-DEC-2019"
"S29_S","91472","03-JUL-2013","354.73","","11-DEC-2019"
"S29_S","91472","04-JUL-2013","351.04","","11-DEC-2019"
"S29_S","91472","05-JUL-2013","315.92","","11-DEC-2019"
"S29_S","91472","06-JUL-2013","290.80","","11-DEC-2019"
"S29_S","91472","07-JUL-2013","277.68","","11-DEC-2019"
"S29_S","91472","08-JUL-2013","245.49","","11-DEC-2019"
"S29_S","91472","09-JUL-2013","316.64","","11-DEC-2019"
"S29_S","91472","10-JUL-2013","561.80","","11-DEC-2019"
"S29_S","91472","11-JUL-2013","508.24","","11-DEC-2019"
"S29_S","91472","12-JUL-2013","102.05","","11-DEC-2019"
"S29_S","91472","13-JUL-2013","625.74","","11-DEC-2019"
"S29_S","91472","14-JUL-2013","1233.77","","11-DEC-2019"
"S29_S","91472","15-JUL-2013","1239.14","","11-DEC-2019"
"S29_S","91472","16-JUL-2013","1108.38","","11-DEC-2019"
"S29_S","91472","17-JUL-2013","1313.61","","11-DEC-2019"
"S29_S","91472","18-JUL-2013","1496.41","","11-DEC-2019"
"S29_S","91472","19-JUL-2013","1438.02","","11-DEC-2019"
"S29_S","91472","20-JUL-2013","1316.47","","11-DEC-2019"
"S29_S","91472","21-JUL-2013","1154.70","","11-DEC-2019"
"S29_S","91472","22-JUL-2013","993.64","","11-DEC-2019"
"S29_S","91472","23-JUL-2013","945.07","","11-DEC-2019"
"S29_S","91472","24-JUL-2013","846.10","","11-DEC-2019"
"S29_S","91472","25-JUL-2013","785.70","","11-DEC-2019"
"S29_S","91472","26-JUL-2013","721.56","E","11-DEC-2019"
"S29_S","91472","27-JUL-2013","761.14","E","11-DEC-2019"
"S29_S","91472","28-JUL-2013","936.47","E","11-DEC-2019"
"S29_S","91472","29-JUL-2013","933.16","","11-DEC-2019"
"S29_S","91472","30-JUL-2013","865.05","E","11-DEC-2019"
"S29_S","91472","31-JUL-2013","","M","14-JUN-2017"
"S29_S","91472","01-AUG-2013","362.52","E","11-DEC-2019"
"S29_S","91472","02-AUG-2013","344.37","","11-DEC-2019"
"S29_S","91472","03-AUG-2013","630.49","E","11-DEC-2019"
"S29_S","91472","04-AUG-2013","610.78","","11-DEC-2019"
"S29_S","91472","05-AUG-2013","494.54","","11-DEC-2019"
"S29_S","91472","06-AUG-2013","0","","14-JUN-2017"
"S29_S","91472","07-AUG-2013","88.19","","11-DEC-2019"
"S29_S","91472","08-AUG-2013","309.23","","11-DEC-2019"
"S29_S","91472","09-AUG-2013","66.42","","11-DEC-2019"
"S29_S","91472","10-AUG-2013","613.29","","11-DEC-2019"
"S29_S","91472","11-AUG-2013","377.58","","11-DEC-2019"
"S29_S","91472","12-AUG-2013","380.46","","11-DEC-2019"
"S29_S","91472","13-AUG-2013","384.63","","11-DEC-2019"
"S29_S","91472","14-AUG-2013","377.52","","11-DEC-2019"
"S29_S","91472","15-AUG-2013","386.10","","11-DEC-2019"
"S29_S","91472","16-AUG-2013","269.76","","11-DEC-2019"
"S29_S","91472","17-AUG-2013","182.39","","11-DEC-2019"
"S29_S","91472","18-AUG-2013","160.53","","11-DEC-2019"
"S29_S","91472","19-AUG-2013","219.81","","11-DEC-2019"
"S29_S","91472","20-AUG-2013","135.02","","11-DEC-2019"
"S29_S","91472","21-AUG-2013","105.30","E","11-DEC-2019"
"S29_S","91472","22-AUG-2013","315.86","","11-DEC-2019"
"S29_S","91472","23-AUG-2013","277.18","","11-DEC-2019"
"S29_S","91472","24-AUG-2013","277.60","","11-DEC-2019"
"S29_S","91472","25-AUG-2013","255.53","","11-DEC-2019"
"S29_S","91472","26-AUG-2013","572.90","","11-DEC-2019"
"S29_S","91472","27-AUG-2013","473.02","","11-DEC-2019"
"S29_S","91472","28-AUG-2013","468.34","","11-DEC-2019"
"S29_S","91472","29-AUG-2013","394.94","","11-DEC-2019"
"S29_S","91472","30-AUG-2013","433.74","","11-DEC-2019"
"S29_S","91472","31-AUG-2013","504.00","","11-DEC-2019"
"S29_S","91472","01-SEP-2013","639.74","","11-DEC-2019"
"S29_S","91472","02-SEP-2013","614.72","","11-DEC-2019"
"S29_S","91472","03-SEP-2013","740.77","","11-DEC-2019"
"S29_S","91472","04-SEP-2013","823.68","","11-DEC-2019"
"S29_S","91472","05-SEP-2013","738.21","","11-DEC-2019"
"S29_S","91472","06-SEP-2013","497.30","","11-DEC-2019"
"S29_S","91472","07-SEP-2013","638.18","","11-DEC-2019"
"S29_S","91472","08-SEP-2013","590.06","","11-DEC-2019"
"S29_S","91472","09-SEP-2013","550.16","","11-DEC-2019"
"S29_S","91472","10-SEP-2013","530.75","","11-DEC-2019"
"S29_S","91472","11-SEP-2013","556.55","","11-DEC-2019"
"S29_S","91472","12-SEP-2013","606.13","","11-DEC-2019"
"S29_S","91472","13-SEP-2013","504.57","","11-DEC-2019"
"S29_S","91472","14-SEP-2013","465.10","","11-DEC-2019"
"S29_S","91472","15-SEP-2013","618.54","","11-DEC-2019"
"S29_S","91472","16-SEP-2013","653.95","","11-DEC-2019"
"S29_S","91472","17-SEP-2013","694.74","","11-DEC-2019"
"S29_S","91472","18-SEP-2013","764.21","","11-DEC-2019"
"S29_S","91472","19-SEP-2013","719.13","","11-DEC-2019"
"S29_S","91472","20-SEP-2013","591.60","","11-DEC-2019"
"S29_S","91472","21-SEP-2013","512.47","","11-DEC-2019"
"S29_S","91472","22-SEP-2013","532.30","","11-DEC-2019"
"S29_S","91472","23-SEP-2013","568.76","","11-DEC-2019"
"S29_S","91472","24-SEP-2013","558.40","","11-DEC-2019"
"S29_S","91472","25-SEP-2013","561.53","","11-DEC-2019"
"S29_S","91472","26-SEP-2013","526.18","","11-DEC-2019"
"S29_S","91472","27-SEP-2013","504.90","","11-DEC-2019"
"S29_S","91472","28-SEP-2013","433.88","","11-DEC-2019"
"S29_S","91472","29-SEP-2013","506.95","","11-DEC-2019"
"S29_S","91472","30-SEP-2013","471.36","","11-DEC-2019"
"S29_S","91472","01-OCT-2013","490.63","","11-DEC-2019"
"S29_S","91472","02-OCT-2013","732.25","","11-DEC-2019"
"S29_S","91472","03-OCT-2013","1042.05","","11-DEC-2019"
"S29_S","91472","04-OCT-2013","937.15","","11-DEC-2019"
"S29_S","91472","05-OCT-2013","881.92","","11-DEC-2019"
"S29_S","91472","06-OCT-2013","790.15","","11-DEC-2019"
"S29_S","91472","07-OCT-2013","771.37","","11-DEC-2019"
"S29_S","91472","08-OCT-2013","780.02","","11-DEC-2019"
"S29_S","91472","09-OCT-2013","553.62","","11-DEC-2019"
"S29_S","91472","10-OCT-2013","568.68","","11-DEC-2019"
"S29_S","91472","11-OCT-2013","260.62","","11-DEC-2019"
"S29_S","91472","12-OCT-2013","368.13","","11-DEC-2019"
"S29_S","91472","13-OCT-2013","191.77","","11-DEC-2019"
"S29_S","91472","14-OCT-2013","115.54","","11-DEC-2019"
"S29_S","91472","15-OCT-2013","165.96","","11-DEC-2019"
"S29_S","91472","16-OCT-2013","0","","14-JUN-2017"
"S29_S","91472","17-OCT-2013","0","","14-JUN-2017"
"S29_S","91472","18-OCT-2013","0","","14-JUN-2017"
"S29_S","91472","19-OCT-2013","0","","14-JUN-2017"
"S29_S","91472","20-OCT-2013","0","","14-JUN-2017"
"S29_S","91472","21-OCT-2013","330.01","","11-DEC-2019"
"S29_S","91472","22-OCT-2013","0","","14-JUN-2017"
"S29_S","91472","23-OCT-2013","0","","14-JUN-2017"
"S29_S","91472","24-OCT-2013","0","","14-JUN-2017"
"S29_S","91472","25-OCT-2013","0","","14-JUN-2017"
"S29_S","91472","26-OCT-2013","0","","14-JUN-2017"
"S29_S","91472","27-OCT-2013","0","","14-JUN-2017"
"S29_S","91472","28-OCT-2013","0","","14-JUN-2017"
"S29_S","91472","29-OCT-2013","0","","14-JUN-2017"
"S29_S","91472","30-OCT-2013","0","","14-JUN-2017"
"S29_S","91472","31-OCT-2013","0","","14-JUN-2017"
"S29_S","91472","01-NOV-2013","0","","14-JUN-2017"
"S29_S","91472","02-NOV-2013","0","","14-JUN-2017"
"S29_S","91472","03-NOV-2013","0","","14-JUN-2017"
"S29_S","91472","04-NOV-2013","0","","14-JUN-2017"
"S29_S","91472","05-NOV-2013","0","","14-JUN-2017"
"S29_S","91472","06-NOV-2013","0","","14-JUN-2017"
"S29_S","91472","07-NOV-2013","0","","14-JUN-2017"
"S29_S","91472","08-NOV-2013","0","","14-JUN-2017"
"S29_S","91472","09-NOV-2013","0","","14-JUN-2017"
"S29_S","91472","10-NOV-2013","0","","14-JUN-2017"
"S29_S","91472","11-NOV-2013","0","","14-JUN-2017"
"S29_S","91472","12-NOV-2013","0","","14-JUN-2017"
"S29_S","91472","13-NOV-2013","0","","14-JUN-2017"
"S29_S","91472","14-NOV-2013","0","","14-JUN-2017"
"S29_S","91472","15-NOV-2013","0","","14-JUN-2017"
"S29_S","91472","16-NOV-2013","0","","14-JUN-2017"
"S29_S","91472","17-NOV-2013","0","","14-JUN-2017"
"S29_S","91472","18-NOV-2013","47.59","","11-DEC-2019"
"S29_S","91472","19-NOV-2013","0","","14-JUN-2017"
"S29_S","91472","20-NOV-2013","0","","14-JUN-2017"
"S29_S","91472","21-NOV-2013","489.30","","11-DEC-2019"
"S29_S","91472","22-NOV-2013","1333.67","","11-DEC-2019"
"S29_S","91472","23-NOV-2013","1238.06","","11-DEC-2019"
"S29_S","91472","24-NOV-2013","1099.25","","11-DEC-2019"
"S29_S","91472","25-NOV-2013","909.52","","11-DEC-2019"
"S29_S","91472","26-NOV-2013","778.42","","11-DEC-2019"
"S29_S","91472","27-NOV-2013","1009.30","","11-DEC-2019"
"S29_S","91472","28-NOV-2013","265.99","","11-DEC-2019"
"S29_S","91472","29-NOV-2013","392.31","","11-DEC-2019"
"S29_S","91472","30-NOV-2013","394.22","","11-DEC-2019"
"S29_S","91472","01-DEC-2013","336.24","","11-DEC-2019"
"S29_S","91472","02-DEC-2013","265.26","","11-DEC-2019"
"S29_S","91472","03-DEC-2013","154.43","","11-DEC-2019"
"S29_S","91472","04-DEC-2013","160.73","","11-DEC-2019"
"S29_S","91472","05-DEC-2013","114.90","","11-DEC-2019"
"S29_S","91472","06-DEC-2013","67.57","","11-DEC-2019"
"S29_S","91472","07-DEC-2013","505.59","","11-DEC-2019"
"S29_S","91472","08-DEC-2013","160.81","","11-DEC-2019"
"S29_S","91472","09-DEC-2013","0","","14-JUN-2017"
"S29_S","91472","10-DEC-2013","0","","14-JUN-2017"
"S29_S","91472","11-DEC-2013","0","","14-JUN-2017"
"S29_S","91472","12-DEC-2013","0","E","14-JUN-2017"
"S29_S","91472","13-DEC-2013","158.43","","11-DEC-2019"
"S29_S","91472","14-DEC-2013","197.81","","11-DEC-2019"
"S29_S","91472","15-DEC-2013","169.07","","11-DEC-2019"
"S29_S","91472","16-DEC-2013","191.57","","11-DEC-2019"
"S29_S","91472","17-DEC-2013","19.94","","11-DEC-2019"
"S29_S","91472","18-DEC-2013","1.56","","11-DEC-2019"
